1C,每日抽查多名员工(包括驻场服务人员)的工作着装、形象和岗位纪律,,D,1,1,项目负责人,项目负责人
1C,"每天对园区及外围进行巡查，巡查内容包括：1.【保洁】多个单元、园区及外围的卫生情况；2.【绿化】无病虫害、无杂草、无鼠洞、无枯死、定期修剪；3.【安全】人员安全、车辆安全、环境安全、消防安全等；4.【设施设备】包括但不限于电梯、照明、给水排水设施、供配电设施等，是否缺失、损坏、是否有管理痕迹；5.【装修】无违规装修""",,D,1,1,项目负责人,项目负责人
1C,检查前台每日报事报修记录：处理及时率、处理完成率、有没特别事件,,D,1,1,项目负责人,项目负责人
1C,抽查风机房：是否上锁，是否有推放杂物，设备是保有保养,,W,1,7,项目负责人,项目负责人
1C,抽查水泵房:泵体，管道，控制柜，水位报警，储压罐，水箱,,W,1,7,项目负责人,项目负责人
1C,抽查停车收费情况：收费情况与实际是否相符,,W,1,7,项目负责人,项目负责人
1C,抽查消控中心:是否有交接班，设备是否运行正常，是否有异常管理,,W,1,7,项目负责人,项目负责人
1C,抽查多个单元的楼道和屋顶工作完成情况:环境卫生，设施情况，安全情况,,W,1,7,项目负责人,项目负责人
1C,抽查绿化养护:是否有病\虫\害，修剪是否美观，是否有坏死，是否有积水,,W,1,7,项目负责人,项目负责人
1A,快递收发：每日做好业主快递接收和派发工作,,D,1,1,管家客服,管家客服
1C,对管辖片区进行巡区：包含公共区域设施设备、停车秩序、楼道、绿化卫生、空置房、泳池（开放季）、是否有违规装修等。,,D,1,1,管家客服,管家客服
1A,催收费工作：做好催费记录，资金记录，收费台帐日报等,,W,1,7,管家客服,管家客服
1A,走访业主：收集业主问题，识别有效问题，跟进处理、与业主同步处理进程。,,W,1,7,管家客服,管家客服
1C,公共设施巡查:电灯照明、应急灯、烟道、风口、梯门,,D,1,1,工程,工程
1C,每日2次巡查给水-巡查水泵房及消防泵房排水泵、水表、主机控制柜、泵体、管道、储压罐、报警系统、水泵房里的排水泵是否可自动,,D,1,1,工程负责人,工程负责人
1C,检查小区楼宇照明设备，排水设备，线路，应急灯具是否正常,,W,1,7,工程,工程
1C,供配电-巡回抽查配电房:防鼠挡板及超声器，排风口漏网，电压，维修工具是否正常,,W,1,7,工程,工程
1C,巡查排水系统：地面、车库、天面、排水沟、集水井、雨水井、排水泵每周排查一次，并记录，测试排水泵是否正常,,W,1,7,工程,工程
1C,对机房管理辅助标识检查：流向标识、操作标识、状态标识、安全标识,,W,1,7,工程,工程
1C,共用部位及本体进行季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等,,M,1,31,工程,工程
1C,巡查排污系统，每月一次污水管道清掏。,,M,1,31,工程,工程
1C,检查部门员工：是否按排班计划全部到岗、仪容仪表是否规范。,,D,1,1,保安领班,保安领班
1C,抽查岗位纪律多次：关注人员在岗状态、岗位环境，无吸烟、擅自脱岗等违规情况,,D,1,1,保安领班,保安领班
1C,巡查园区秩序：无商铺占道经营、无乱堆乱放、无安全隐患，没有跑冒滴漏。,,D,1,1,保安领班,保安领班
1C,检查安防设备：包括道闸系统、巡更系统、对讲系统等是否正常。,,W,1,7,保安领班,保安领班
1C,巡查安全隐患点：天台、女儿墙没有杂物堆放，吊装绳完好，排水口没有堵塞，周界报警设备完好，防爬刺没有损坏。,,W,1,7,保安领班,保安领班
1C,检查项目夜岗：凌晨时段抽查小区夜岗人员，确保无人睡岗，保障小区安全。,,W,1,7,保安负责人,保安负责人
1C,检查小区消防系统：各零部件有无损坏，警报系统是否正常，消防通道是否保持畅通。,,M,1,31,保安领班,保安领班
1B,做好交接班：交接班时检查设备是否完好无损，确认遗留待办事项。,,D,1,1,门岗,门岗
1C,道闸系统查看：实时查看道闸门禁使用情况，发生故障或异常，立即上报。,,D,1,1,门岗,门岗
1C,巡逻园区、地下车库及外围秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞；地下车库无乱停乱放，道路畅通，没有跑冒滴漏；外围无商铺占道经营、无乱堆乱放、无安全隐患。,,D,1,1,巡逻岗,巡逻岗
1C,巡查安全隐患点：天台、女儿墙没有杂物堆放，吊装绳完好，排水口没有堵塞，周界报警设备完好，防爬刺没有损坏。,,D,1,1,巡逻岗,巡逻岗
1B,大厅地面、电器开关、厅门、墙面：每天清洁一次,,D,1,1,保洁,保洁
1B,对楼道过道清洁：墙面擦试、地面清扫、窗台玻璃、护手擦试,,D,1,1,保洁,保洁
1B,楼宇垃圾桶：垃圾清倒1次、搽拭桶身，盖好桶盖放回原位,,D,1,1,保洁,保洁
1B,人流量多的路面、出入口、卫生间、巡回保洁多次,,D,1,1,保洁,保洁
1B,对屋顶天台、飘台的排水沟、排水口，清掏、打扫、通堵、清理多次，保持排水通畅,,W,1,7,保洁,保洁
1B,消防通道扶手:每周配合清洁剂擦抹一次,,W,1,7,保洁,保洁
1B,进行楼宇内四害消杀：灭蚊、灭鼠、灭蟑螂、灭苍蝇,,M,1,31,绿化,绿化
1B,每月组织召开项目月会，了解及分配当月工作，做好月报汇总,,M,1,31,项目负责人,项目负责人
1B,监督组织完成消防演习，确保团队消防应急能力可快速响应。,,M,1,31,项目负责人,项目负责人
1C,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,W,1,7,保安领班,保安领班
1C,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,D,1,1,巡逻岗,巡逻岗
1B,组织一次月会：召开一次全体员工的会议，落实周计划，布置任务，进行交流，了解员工意见，正面反映意见,,M,1,31,项目负责人,项目负责人
1C,对管辖片区进行巡区：包含公共区域设施设备、停车秩序、楼道、绿化卫生、空置房、泳池（开放季）、是否有违规装修等。,,D,1,1,保安负责人,保安负责人
1A,催收费工作：做好催费记录，资金记录，收费台帐日报等,,W,1,7,保安负责人,保安负责人
1A,走访业主：收集业主问题，识别有效问题，跟进处理、与业主同步处理进程。,,W,1,7,保安负责人,保安负责人
1C,巡逻园区、地下车库及外围秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞；地下车库无乱停乱放，道路畅通，没有跑冒滴漏；外围无商铺占道经营、无乱堆乱放、无安全隐患。,,D,1,1,保安负责人,保安负责人
1C,检查小区消防系统：各零部件有无损坏，警报系统是否正常，消防通道是否保持畅通,,M,1,31,保安负责人,保安负责人
1C,对管辖片区进行巡区：包含公共区域设施设备、停车秩序、楼道、绿化卫生、空置房、泳池（开放季）、是否有违规装修等。,,D,1,1,项目负责人,项目负责人
1A,催收费工作：做好催费记录，资金记录，收费台帐日报等,,W,1,7,项目负责人,项目负责人
1A,走访业主：收集业主问题，识别有效问题，跟进处理、与业主同步处理进程。,,W,1,7,项目负责人,项目负责人
